CatalogEntryUpdate
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Available,Delete
DGM69,ItemBean,FP_MarketingProducts,USD,,Touch 'n Crawl Lion,"Crawling action, upbeat music and a rotating mane encourage baby to crawl along with lion!","Ready, set, crawl! This adorable plush first friend for baby is “roaring” to go, go, go! Baby’s gentle touch sets lion in motion – moving back and forth & side to side with lively music that encourages baby to crawl along, too!<BR><BR>•  A gentle press on the lion’s back activates motorized crawling motion and fun music to help get baby crawling, too! <BR>•  Encourages development of motor skills, balance and coordination <BR>•  Music, movement and plush texture help stimulate baby’s senses <BR>•  Baby’s actions makes fun things happen, teaching about cause & effect <BR><BR>",DGM69_Viewer,,0,1,1,0
DGM84,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Sweet Cherry Minnie,,"5-inch cherry-scented Minnie dress-up doll that comes with a snap-on dress, bow and shoes.<BR><BR>Minnie Mouse is a sweet dream in her cherry inspired easy snap-on dress! Minnie’s outfit comes with a lovely cherry-colored bow, cupcake sprinkle dress and sweet snap-on shoes. But not only does Minnie look sweet – she smells sweet as well! Includes a 5-inch cherry-scented Minnie dress-up doll, snap-on dress, bow and shoes.<BR><BR><B>Features</B><BR>• Includes 5-inch cherry-scented Minnie dress-up doll<BR>• Easy snap-on dress, bow and shoes<BR><BR>",DGM84_Viewer,,0,1,1,0
DGM85,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Sugar Sweet Styles,,"Vanilla-scented Minnie figure that comes with 3 complete outfits with 15 sweet fashion pieces.<BR><BR>Minnie Mouse is ready to add some sweetly inspired fashions to her already sweet wardrobe! This style-filled fashion accessory set comes with 3 complete outfits with 15 fashion pieces in a whole new sweet fashion theme. In fact, Minnie has so many fashions to choose from you can mix and match the accessories for dozens of sweet looks only you can create! This fashion and accessory set comes with a 5-inch vanilla-scented Minnie figure and 3 complete outfits in three different sugar sweet styles: sweet candy, yummy ice cream, and luscious cupcake. Includes dresses, shoes, bows, and lots of fun accessories. Everything Minnie needs for some super sweet vanilla-scented fun!<BR><BR><B>Features</B><BR>• 5-inch vanilla-scented Minnie figure<BR>• 3 different fashions<BR>• Easy snap-on outfits & accessories<BR>• 15 fashion pieces in all<BR><BR>",DGM85_Viewer,,0,1,1,0
DGM86,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Sundae Treats Stand,,"Complete Minnie’s shopping world with this fun figure pack set that goes along with Minnie’s Fabulous Shopping Mall.<BR><BR>Let’s have a sweet treat while shopping at the Fabulous Shopping Mall! After a day of shopping, Minnie Mouse serves up a frozen treat at her Sundae Treats Stand. Dressed in her super cute ice cream outfit, Minnie serves some refreshing ice cream sundaes to her friends. This 3-inch Minnie figure comes with an ice cream tray and frozen treat cart with umbrella! (Fabulous Shopping Mall sold separately and subject to availability.)<BR><BR><B>Features</B><BR>• 3-inch Minnie figure<BR>• Includes frozen treats stand<BR>• 3 play pieces in all<BR><BR>",DGM86_Viewer,,0,1,1,0
DGM87,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Mall Makeover Stand,,"Complete Minnie’s shopping world with this fun figure pack set that goes along with Minnie’s Fabulous Shopping Mall.<BR><BR>Everyone loves getting all made up while shopping at the Fabulous Shopping Mall, so it’s time for a makeover with Daisy Duck at her Mall Makeover Stand. Have a seat in the makeup chair and get glamorized at the vanity table. When Daisy has finished applying her makeup, check out the final look in the pretend mirror. Includes 3-inch Daisy figure, chair, makeup kit and counter. (Fabulous Shopping Mall sold separately and subject to availability.)<BR><BR><B>Features</B><BR>• 3-inch Daisy figure<BR>• Includes makeup table<BR>• 3 play pieces in all<BR><BR>",DGM87_Viewer,,0,1,1,0
DGM88,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Fashion Photo Fun,,"Fun figure and accessory set that features a 3-inch Minnie figure and 9 stylish accessory pieces, including a magic-reveal photo booth.<BR><BR>Complete your day at Minnie Mouse’s Fabulous Shopping Mall with this Fashion Photo Fun figure and accessory set. Minnie’s been shopping all day, and now it’s time to take everything she’s bought and dress her up for a glamorous photo shoot. Shop at the different stands and kiosks before sitting Minnie in the makeup chair and glamming her up. Have Minnie step in front of the scenic background or into the magic-reveal photo booth to take some fun selfies! Slide the curtain on the photo booth to reveal some of Minnie’s best glam shots. Comes with camera and photographer’s light; chair and jewelry kiosk; sunglasses stand and two shopping kiosks; and a 2-sided backdrop for taking professional photos. Everything you need to make your mall adventure fabulous fun! (Fabulous Shopping Mall sold separately and subject to availability.)<BR><BR><B>Features</B><BR>• 3-inch Minnie figure<BR>• Magic-reveal photo booth<BR>• 9 fun accessory pieces in all<BR><BR>",DGM88_Viewer,,0,1,1,0
DGM89,ItemBean,FP_MarketingProducts,USD,,Disney Minnie Mouse – Splash ’n Spin Daisy,,"Fun bathtime Daisy figure that spins in the water as she raises her arms up over her head in a pretty ballet pose.<BR><BR>Daisy figure dressed in a pretty water-dancing outfit. Move Daisy’s arms up and down to wind her up and watch her spin in the water in a pretty dance pose. The more you push her arms, the faster she twirls! Apply warm water to Daisy’s dress to make the flowers on her dress magically change color. Also includes a cute flower-shaped water strainer for more bathtime fun. Also available: Splash ‘n Spin Minnie - sold separately and subject to availability.<BR><BR><B>Features</B><BR>• Wind-up Daisy figure bath toy<BR>• 6-inch Daisy spins & twirls<BR>• Magical color change dress<BR>• Strainer for more fun in the tub<BR><BR>",DGM89_Viewer,,0,1,1,0
DGM99,ItemBean,FP_MarketingProducts,USD,,Imaginext® Jester,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. <BR><BR>So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) <BR><BR>",DGM99_Viewer,,0,1,1,0
DGN00,ItemBean,FP_MarketingProducts,USD,,Imaginext® Dino Mech,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. <BR><BR>So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) <BR><BR>",DGN00_Viewer,,0,1,1,0
DGN02,ItemBean,FP_MarketingProducts,USD,,Imaginext® Female Pilot,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. <BR><BR>So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.)<BR><BR>",DGN02_Viewer,,0,1,1,0
DGN04,ItemBean,FP_MarketingProducts,USD,,Imaginext® Gnome,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) <BR><BR>",DGN04_Viewer,,0,1,1,0
DGN05,ItemBean,FP_MarketingProducts,USD,,Imaginext® 4 Arm Alien,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) <BR><BR>",DGN05_Viewer,,0,1,1,0
DGN06,ItemBean,FP_MarketingProducts,USD,,Imaginext® Chicken Suit,Imaginext® collectible figures make the action happen!,"In the Imaginext® worlds, these are more than just figures. They’re characters who can literally make an action happen, just by placing them on any Power Pad in any Imaginext® play set and giving it a press or a turn! Integrating characters into the action really enhances imaginative play. So do the cool accessories that come with each action figure! Collect all the Imaginext® Series 6 Collectible Figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) Imaginext®…Turn on Adventure!™<BR><BR>•  Each blind foil pack contains one collectible figure and cool accessories <BR>•  Integrating these action figures into any Imaginext® play set really enhances imaginative play <BR>•  Collect all Series 6 figures: jester, dino mech, female pilot, chicken suit, alien and gnome. (Each sold separately and subject to availability.) <BR><BR>",DGN06_Viewer,,0,1,1,0
DGN07,ItemBean,AX,USD,9.99,WWE BASIC FIG,,,DGN07_Viewer,DGN07_Viewer,1,1,1,0
DGN08,ItemBean,AX,USD,10.99,WWE BASIC FIG,,,DGN08_Viewer,DGN08_Viewer,1,1,1,0
DGN09,ItemBean,AX,USD,9.99,WWE BASIC DEAN AMBROSE,,,DGN09_Viewer,DGN09_Viewer,1,1,1,0
DGN10,ItemBean,AX,USD,9.99,WWE BASIC FIG,,,DGN10_Viewer,DGN10_Viewer,1,1,1,0
DGN11,ItemBean,AX,USD,10.99,WWE BASIC FIG,,,DGN11_Viewer,DGN11_Viewer,1,1,1,0
DGN12,ItemBean,AX,USD,10.99,WWE BASIC FIG,,,DGN12_Viewer,DGN12_Viewer,1,1,1,0
DGN55,ItemBean,HW,USD,19.99,HWSW HERO STARSHIP 4-PK,,,DGN55_Viewer,DGN55_Viewer,1,1,1,0
DGN56,ItemBean,HW,USD,19.99,HW SW STARSHIP 4PK EXCL BAD GUYS,,,DGN56_Viewer,DGN56_Viewer,1,1,1,0
DGN61,ItemBean,unassigned,USD,10,Starry Tee for Dolls - Nashville,,,DGN61_Starry_Tee_Nashville_Doll_1,DGN61_Viewer,1,1,1,0
DGN62,ItemBean,00,USD,10,SOUV ORANGE COUNTY STARRY TEE,,,DGN62_Starry_Tee_OrangeCounty_Doll_1,DGN62_Viewer,1,1,1,0
DGN63,ItemBean,unassigned,USD,10,Starry Tee for Dolls - Scottsdale,,,DGN63_starry_tee_scottsdale_1,DGN63_Viewer,1,1,0,0
DGN64,ProductBean,00,USD,24,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN64.BER.L,ItemBean,00,USD,24,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN64.BER.M,ItemBean,00,USD,24,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN64.BER.S,ItemBean,00,USD,24,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN64.BER.XL,ItemBean,00,USD,9,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN64.BER.XS,ItemBean,00,USD,9,SEQUINED STAR NA TEE-RT G,,,DGN64_Starry_Tee_Girl_Nashville_1,DGN64_Viewer,1,1,1,0
DGN66,ProductBean,00,USD,24,SEQUINED STAR SC TEE-RT G,,,DGN66_Starry_Tee_Girl_Scottsdale_1,DGN66_Viewer,1,1,1,0
