CatalogEntry
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Delete
CFC33,ItemBean,37,USD,8,,,,,,,1,0
CFC34,ItemBean,37,USD,8,,,,,,,1,0
CFC61,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFC65,ItemBean,ShopMattel_Products,USD,70,,,,,,,1,0
CFC75,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFC76,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFC81,ItemBean,ShopMattel_Products,USD,11,,,,,,,1,0
CFC82,ItemBean,FP_Products,USD,10,,,,,,,1,0
CFC85,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFC86,ItemBean,ShopMattel_Products,USD,65,,,,,,,1,0
CFC87,ItemBean,ShopMattel_Products,USD,42,,,,,,,1,0
CFC89,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFD40,ItemBean,FP_Products,USD,40,,,,,,,1,0
CFF12,ItemBean,ShopMattel_Products,USD,5,,,,,,,1,0
CFF14,ItemBean,ShopMattel_Products,USD,5,,,,,,,1,0
CFF15,ItemBean,ShopMattel_Products,USD,305,,,,,,,1,0
CFF16,ItemBean,ShopMattel_Products,USD,12,,,,,,,1,0
CFF22,ItemBean,ShopMattel_Products,USD,6,,,,,,,1,0
CFF23,ItemBean,ShopMattel_Products,USD,16,,,,,,,1,0
CFF25,ItemBean,ShopMattel_Products,USD,6,,,,,,,1,0
CFF26,ItemBean,ShopMattel_Products,USD,9,,,,,,,1,0
CFF27,ItemBean,ShopMattel_Products,USD,12,,,,,,,1,0
CFF29,ItemBean,ShopMattel_Products,USD,36,,,,,,,1,0
CFF33,ItemBean,ShopMattel_Products,USD,14,,,,,,,1,0
CFF34,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFF35,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFF37,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFF40,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CFF43,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFF44,ItemBean,ShopMattel_Products,USD,16,,,,,,,1,0
CFF45,ItemBean,ShopMattel_Products,USD,40,,,,,,,1,0
CFF46,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFF48,ItemBean,ShopMattel_Products,USD,20,,,,,,,1,0
CFF49,ItemBean,ShopMattel_Products,USD,13,,,,,,,1,0
CFF84,ItemBean,ShopMattel_Products,USD,25,,,,,,,1,0
CFG03,ItemBean,71,USD,6,,,,,,,1,0
CFG04,ItemBean,71,USD,,,,,,,,1,0
CFG12,ItemBean,71,USD,13,,,,,,,1,0
CFG13,ItemBean,71,USD,13,,,,,,,1,0
CFG14,ItemBean,71,USD,13,,,,,,,1,0
CFG15,ItemBean,71,USD,17,,,,,,,1,0
CFG16,ItemBean,71,USD,23,,,,,,,1,0
CFG17,ItemBean,71,USD,,,,,,,,1,0
CFG76,ItemBean,74,USD,,,,,,,,1,0
CFG80,ItemBean,74,USD,,,,,,,,1,0
CFG83,ItemBean,FP_Products,USD,17,,,,,,,1,0
CFG84,ItemBean,49,USD,20,,,,,,,1,0
CFG85,ItemBean,74,USD,,,,,,,,1,0
CFG86,ItemBean,49,USD,20,,,,,,,1,0
CFH00,ItemBean,74,USD,,,,,,,,1,0
CFH06,ItemBean,74,USD,,,,,,,,1,0
CFH13,ItemBean,74,USD,,,,,,,,1,0
CFH26,ItemBean,74,USD,,,,,,,,1,0
CFH70,ItemBean,74,USD,,,,,,,,1,0
CFH88,ItemBean,74,USD,,,,,,,,1,0
CFH90,ItemBean,74,USD,,,,,,,,1,0
CFJ07,ItemBean,74,USD,,,,,,,,1,0
CFJ10,ItemBean,74,USD,,,,,,,,1,0
CFJ14,ItemBean,74,USD,,,,,,,,1,0
CFJ48,ItemBean,74,USD,,,,,,,,1,0
CFK22,ItemBean,74,USD,,,,,,,,1,0
CFK31,ItemBean,74,USD,,,,,,,,1,0
CFK38,ItemBean,74,USD,,,,,,,,1,0
CFK52,ItemBean,74,USD,,,,,,,,1,0
CFK54,ItemBean,74,USD,,,,,,,,1,0
CFK55,ItemBean,74,USD,,,,,,,,1,0
CFK67,ItemBean,74,USD,,,,,,,,1,0
CFK68,ItemBean,74,USD,,,,,,,,1,0
CFK70,ItemBean,74,USD,,,,,,,,1,0
CFK71,ItemBean,74,USD,,,,,,,,1,0
CFK79,ItemBean,74,USD,,,,,,,,1,0
CFK81,ItemBean,74,USD,,,,,,,,1,0
CFK91,ItemBean,74,USD,,,,,,,,1,0
CFL00,ItemBean,74,USD,,,,,,,,1,0
CFL13,ItemBean,74,USD,,,,,,,,1,0
CFL19,ItemBean,74,USD,,,,,,,,1,0
CFL21,ItemBean,74,USD,,,,,,,,1,0
CFL24,ItemBean,74,USD,,,,,,,,1,0
CFL28,ItemBean,74,USD,,,,,,,,1,0
CFL30,ItemBean,74,USD,,,,,,,,1,0
CFL31,ItemBean,74,USD,,,,,,,,1,0
CFL32,ItemBean,74,USD,,,,,,,,1,0
CFL33,ItemBean,74,USD,,,,,,,,1,0
CFL35,ItemBean,74,USD,,,,,,,,1,0
CFL36,ItemBean,74,USD,,,,,,,,1,0
CFL38,ItemBean,74,USD,,,,,,,,1,0
CFL42,ItemBean,74,USD,,,,,,,,1,0
CFL44,ItemBean,74,USD,,,,,,,,1,0
CFL52,ItemBean,74,USD,,,,,,,,1,0
CFL57,ItemBean,74,USD,,,,,,,,1,0
CFL71,ItemBean,74,USD,,,,,,,,1,0
CFL75,ItemBean,74,USD,,,,,,,,1,0
CFL81,ItemBean,74,USD,,,,,,,,1,0
CFL82,ItemBean,74,USD,,,,,,,,1,0
CFL83,ItemBean,74,USD,,,,,,,,1,0
CFL85,ItemBean,74,USD,,,,,,,,1,0
CFL86,ItemBean,74,USD,,,,,,,,1,0
CFL88,ItemBean,74,USD,,,,,,,,1,0
CFL92,ItemBean,74,USD,,,,,,,,1,0
CFL93,ItemBean,74,USD,,,,,,,,1,0
CFL94,ItemBean,74,USD,,,,,,,,1,0
CFL97,ItemBean,74,USD,,,,,,,,1,0
CFL98,ItemBean,74,USD,,,,,,,,1,0
CFL99,ItemBean,74,USD,,,,,,,,1,0
CFM00,ItemBean,74,USD,,,,,,,,1,0
CFM01,ItemBean,74,USD,,,,,,,,1,0
CFM02,ItemBean,74,USD,,,,,,,,1,0
CFM04,ItemBean,74,USD,,,,,,,,1,0
CFM05,ItemBean,74,USD,,,,,,,,1,0
CFM08,ItemBean,74,USD,,,,,,,,1,0
CFM09,ItemBean,74,USD,,,,,,,,1,0
CFM10,ItemBean,74,USD,,,,,,,,1,0
CFM11,ItemBean,74,USD,,,,,,,,1,0
CFM12,ItemBean,74,USD,,,,,,,,1,0
CFM19,ItemBean,74,USD,,,,,,,,1,0
CFM57,ItemBean,ShopMattel_Products,USD,15,,,,,,,1,0
CFM96,ItemBean,34,USD,60,,,,,,,1,0
CFM97,ItemBean,34,USD,30,,,,,,,1,0
CFM99,ItemBean,FP_Products,USD,10,,,,,,,1,0
CFN02,ItemBean,34,USD,18,,,,,,,1,0
CFN11,ItemBean,FP_Products,USD,30,,,,,,,1,0
CFP35,ItemBean,71,USD,,,,,,,,1,0
CFP36,ItemBean,71,USD,,,,,,,,1,0
CFP38,ItemBean,71,USD,,,,,,,,1,0
CFP40,ItemBean,71,USD,,,,,,,,1,0
CFR91,ItemBean,62,USD,8,,,,,,,1,0
CFT03,ItemBean,FP_Products,USD,,,,,,,,1,0
CFV34,ItemBean,ShopMattel_Products,USD,43,,,,,,,1,0
CFY23,ItemBean,37,USD,8,,,,,,,1,0
CFY27,ItemBean,37,USD,8,,,,,,,1,0
CFY39,ItemBean,37,USD,20,,,,,,,1,0
CFY41,ItemBean,FP_Products,USD,15,,,,,,,1,0
CFY76,ItemBean,FP_Products,USD,15,,,,,,,1,0
CG0408,ItemBean,05,USD,48,,,,,,,1,0
CG0642.TUR.S,ItemBean,06,USD,40,,,,,,,1,0
CG1329,ItemBean,00,USD,19.95,,,,,,,1,0
CG2104,ItemBean,00,USD,0,,,,,,,1,0
CGB33,ItemBean,53,USD,40,,,,,,,1,0
CGC87,ItemBean,53,USD,25,,,,,,,1,0
CGC92,ItemBean,53,USD,30,,,,,,,1,0
CGD00,ItemBean,34,USD,7,,,,,,,1,0
CGD01,ItemBean,34,USD,13,,,,,,,1,0
CGD02,ItemBean,34,USD,13,,,,,,,1,0
CGD03,ItemBean,34,USD,13,,,,,,,1,0
CGD13,ItemBean,05,USD,120,,,,,,,1,0
CGD13EP,ItemBean,05,USD,136,,,,,,,1,0
CGD14,ItemBean,05,USD,24,,,,,,,1,0
CGD15,ItemBean,05,USD,34,,,,,,,1,0
CGD16,ItemBean,05,USD,38,,,,,,,1,0
CGD17,ItemBean,05,USD,34,,,,,,,1,0
CGD18,ItemBean,05,USD,32,,,,,,,1,0
CGD19,ItemBean,05,USD,22,,,,,,,1,0
CGD20,ItemBean,05,USD,44,,,,,,,1,0
CGD21,ItemBean,05,USD,68,,,,,,,1,0
CGD22,ItemBean,05,USD,85,,,,,,,1,0
CGD23,ItemBean,05,USD,500,,,,,,,1,0
CGD24,ItemBean,unassigned,USD,30,,,,,,,1,0
CGD25,ItemBean,05,USD,150,,,,,,,1,0
CGD26,ItemBean,05,USD,32,,,,,,,1,0
CGD27,ItemBean,05,USD,28,,,,,,,1,0
CGD28,ProductBean,05,USD,38,,,,,,,1,0
CGD28.WHI.L,ItemBean,05,USD,38,,,,,,,1,0
CGD28.WHI.M,ItemBean,05,USD,38,,,,,,,1,0
CGD28.WHI.S,ItemBean,05,USD,38,,,,,,,1,0
CGD28.WHI.XS,ItemBean,05,USD,38,,,,,,,1,0
CGD29,ProductBean,05,USD,44,,,,,,,1,0
CGD29.PIN.10,ItemBean,06,USD,44,,,,,,,1,0
CGD29.PIN.14,ItemBean,05,USD,44,,,,,,,1,0
CGD29.PIN.16,ItemBean,05,USD,44,,,,,,,1,0
CGD29.PIN.6,ItemBean,00,USD,44,,,,,,,1,0
CGD29.PIN.7,ItemBean,00,USD,44,,,,,,,1,0
CGD29.PIN.8,ItemBean,00,USD,44,,,,,,,1,0
CGD29A.PIN.14,ItemBean,05,USD,44,,,,,,,1,0
CGD29A.PIN.16,ItemBean,05,USD,44,,,,,,,1,0
CGD29A.PIN.6,ItemBean,00,USD,44,,,,,,,1,0
CGD29A.PIN.7,ItemBean,05,USD,44,,,,,,,1,0
CGD29A.PIN.8,ItemBean,05,USD,44,,,,,,,1,0
CGD30,ProductBean,05,USD,40,,,,,,,1,0
CGD30.BLU.L,ItemBean,00,USD,40,,,,,,,1,0
CGD30A.BLU.L,ItemBean,05,USD,40,,,,,,,1,0
CGD30A.BLU.M,ItemBean,05,USD,40,,,,,,,1,0
CGD30A.BLU.S,ItemBean,05,USD,40,,,,,,,1,0
CGD30A.BLU.XL,ItemBean,05,USD,40,,,,,,,1,0
CGD30A.BLU.XS,ItemBean,05,USD,40,,,,,,,1,0
CGD31,ProductBean,05,USD,22,,,,,,,1,0
CGD31.BLU.L,ItemBean,00,USD,22,,,,,,,1,0
CGD31.BLU.M,ItemBean,00,USD,22,,,,,,,1,0
CGD31.BLU.S,ItemBean,05,USD,22,,,,,,,1,0
CGD31.BLU.XL,ItemBean,00,USD,22,,,,,,,1,0
CGD31A.BLU.L,ItemBean,00,USD,22,,,,,,,1,0
CGD31A.BLU.M,ItemBean,00,USD,22,,,,,,,1,0
CGD31A.BLU.S,ItemBean,00,USD,22,,,,,,,1,0
CGD31A.BLU.XL,ItemBean,05,USD,22,,,,,,,1,0
CGD32,ProductBean,05,USD,48,,,,,,,1,0
CGD32.RED.S,ItemBean,00,USD,48,,,,,,,1,0
CGD32.RED.XS,ItemBean,00,USD,48,,,,,,,1,0
CGD32A.RED.L,ItemBean,05,USD,48,,,,,,,1,0
CGD32A.RED.M,ItemBean,05,USD,48,,,,,,,1,0
CGD32A.RED.S,ItemBean,05,USD,48,,,,,,,1,0
CGD32A.RED.XS,ItemBean,05,USD,48,,,,,,,1,0
CGD33,ProductBean,05,USD,38,,,,,,,1,0
CGD33.BLA.10,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.12,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.14,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.16,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.6,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.7,ItemBean,05,USD,38,,,,,,,1,0
CGD33.BLA.8,ItemBean,05,USD,38,,,,,,,1,0
CGD37,ProductBean,05,USD,24,,,,,,,1,0
CGD37.BLA.M,ItemBean,00,USD,24,,,,,,,1,0
CGD37.BLA.S,ItemBean,00,USD,24,,,,,,,1,0
CGD37.BLA.XS,ItemBean,00,USD,24,,,,,,,1,0
CGD37A.BLA.L,ItemBean,05,USD,24,,,,,,,1,0
CGD37A.BLA.M,ItemBean,05,USD,24,,,,,,,1,0
CGD37A.BLA.S,ItemBean,05,USD,24,,,,,,,1,0
CGD37A.BLA.XS,ItemBean,05,USD,24,,,,,,,1,0
CGD38,ItemBean,05,USD,18,,,,,,,1,0
CGD39,ItemBean,05,USD,38,,,,,,,1,0
CGD45,ItemBean,06,USD,15,,,,,,,1,0
CGD64,ItemBean,ShopMattel_Products,USD,11,,,,,,,1,0
CGD67,ItemBean,ShopMattel_Products,USD,25,,,,,,,1,0
CGD99,ItemBean,04,USD,20,,,,,,,1,0
CGF00,ItemBean,unassigned,USD,12,,,,,,,1,0
CGF01,ItemBean,unassigned,USD,7,,,,,,,1,0
CGF02,ItemBean,05,USD,16,,,,,,,1,0
CGF02-BF1A,ItemBean,05,USD,8,,,,,,,1,0
CGF02-BF1B,ItemBean,unassigned,USD,8,,,,,,,1,0
CGF03,ItemBean,53,USD,15,,,,,,,1,0
CGF04,ItemBean,53,USD,15,,,,,,,1,0
CGF21,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGF22,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGF23,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGF57,ItemBean,unassigned,USD,60,,,,,,,1,0
CGG93,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CGG94,ItemBean,ShopMattel_Products,USD,16,,,,,,,1,0
CGH18,ItemBean,ShopMattel_Products,USD,30,,,,,,,1,0
CGH55,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGH56,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGH57,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGH58,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGH88,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGH94,ItemBean,ShopMattel_Products,USD,1,,,,,,,1,0
CGH95,ItemBean,ShopMattel_Products,USD,1,,,,,,,1,0
CGJ70,ItemBean,59,USD,40,,,,,,,1,0
CGJ72,ItemBean,59,USD,35,,,,,,,1,0
CGJ84,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGK17,ItemBean,53,USD,15,,,,,,,1,0
CGK19,ItemBean,FP_Products,USD,6,,,,,,,1,0
CGK20,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGK23,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGK24,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGK25,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGK26,ItemBean,53,USD,15,,,,,,,1,0
CGK34,ItemBean,06,USD,7,,,,,,,1,0
CGK90,ItemBean,71,USD,,,,,,,,1,0
CGK91,ItemBean,71,USD,,,,,,,,1,0
CGK93,ItemBean,71,USD,,,,,,,,1,0
CGK94,ItemBean,71,USD,,,,,,,,1,0
CGL14,ProductBean,71,USD,,,,,,,,1,0
CGL14.GRA.L,ItemBean,71,USD,,,,,,,,1,0
CGL14.GRA.M,ItemBean,71,USD,,,,,,,,1,0
CGL14.GRA.S,ItemBean,71,USD,,,,,,,,1,0
CGL14.GRA.XL,ItemBean,71,USD,,,,,,,,1,0
CGL14.GRA.XXL,ItemBean,71,USD,,,,,,,,1,0
CGL15,ItemBean,71,USD,,,,,,,,1,0
CGL16,ProductBean,71,USD,,,,,,,,1,0
CGL16.BLA.L,ItemBean,71,USD,,,,,,,,1,0
CGL16.BLA.M,ItemBean,71,USD,,,,,,,,1,0
CGL16.BLA.S,ItemBean,71,USD,,,,,,,,1,0
CGL16.BLA.XL,ItemBean,71,USD,,,,,,,,1,0
CGL16.BLA.XXL,ItemBean,71,USD,,,,,,,,1,0
CGL17,ProductBean,71,USD,,,,,,,,1,0
CGL17.WHI.L,ItemBean,,USD,,,,,,,,1,0
CGL17.WHI.M,ItemBean,,USD,,,,,,,,1,0
CGL17.WHI.S,ItemBean,,USD,,,,,,,,1,0
CGL17.WHI.XL,ItemBean,,USD,,,,,,,,1,0
CGL17.WHI.XXL,ItemBean,,USD,,,,,,,,1,0
CGL18,ItemBean,71,USD,,,,,,,,1,0
CGL51,ItemBean,28,USD,225,,,,,,,1,0
CGL53,ItemBean,28,USD,25,,,,,,,1,0
CGL54,ItemBean,28,USD,8,,,,,,,1,0
CGL56,ItemBean,28,USD,11,,,,,,,1,0
CGL58,ItemBean,28,USD,30,,,,,,,1,0
CGL82,ItemBean,06,USD,24,,,,,,,1,0
CGL84,ItemBean,06,USD,8,,,,,,,1,0
CGL85,ItemBean,06,USD,8,,,,,,,1,0
CGL86,ItemBean,06,USD,14,,,,,,,1,0
CGL87,ItemBean,06,USD,14,,,,,,,1,0
CGL88,ItemBean,06,USD,18,,,,,,,1,0
CGL89,ItemBean,06,USD,18,,,,,,,1,0
CGL90,ItemBean,06,USD,48,,,,,,,1,0
CGL91,ProductBean,06,USD,40,,,,,,,1,0
CGL91.PIN.L,ItemBean,00,USD,40,,,,,,,1,0
CGL91.PIN.M,ItemBean,06,USD,40,,,,,,,1,0
CGL91.PIN.S,ItemBean,06,USD,40,,,,,,,1,0
CGL91.PIN.XL,ItemBean,00,USD,40,,,,,,,1,0
CGL91.PIN.XS,ItemBean,00,USD,40,,,,,,,1,0
CGL91B.PIN.L,ItemBean,06,USD,40,,,,,,,1,0
CGL91B.PIN.M,ItemBean,06,USD,40,,,,,,,1,0
CGL91B.PIN.S,ItemBean,06,USD,40,,,,,,,1,0
CGL91B.PIN.XL,ItemBean,06,USD,40,,,,,,,1,0
CGL91B.PIN.XS,ItemBean,06,USD,40,,,,,,,1,0
CGL92,ProductBean,06,USD,22,,,,,,,1,0
CGL92.PIN.L,ItemBean,06,USD,22,,,,,,,1,0
CGL92.PIN.M,ItemBean,06,USD,22,,,,,,,1,0
CGL92.PIN.S,ItemBean,06,USD,22,,,,,,,1,0
CGL92.PIN.XL,ItemBean,06,USD,22,,,,,,,1,0
CGL96,ItemBean,38,USD,9,,,,,,,1,0
CGL97,ItemBean,38,USD,9,,,,,,,1,0
CGM02,ItemBean,46,USD,20,,,,,,,1,0
CGM04,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGM21,ItemBean,28,USD,35,,,,,,,1,0
CGM32,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM33,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM35,ItemBean,46,USD,15,,,,,,,1,0
CGM36,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM37,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM41,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM42,ItemBean,46,USD,15,,,,,,,1,0
CGM53,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM54,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM55,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM56,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM57,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM60,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM64,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM66,ItemBean,FP_Products,USD,1.49,,,,,,,1,0
CGM95,ItemBean,62,USD,50,,,,,,,1,0
CGN25,ItemBean,FP_Products,USD,13,,,,,,,1,0
CGN27,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGN28,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGN34,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CGN35,ItemBean,ShopMattel_Products,USD,10,,,,,,,1,0
CGN48,ItemBean,ShopMattel_Products,USD,80,,,,,,,1,0
CGN57,ItemBean,FP_Products,USD,15,,,,,,,1,0
CGN58,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGN59,ItemBean,FP_Products,USD,7,,,,,,,1,0
CGN60,ItemBean,FP_Products,USD,18,,,,,,,1,0
CGN61,ItemBean,FP_Products,USD,20,,,,,,,1,0
CGN62,ItemBean,FP_Products,USD,7,,,,,,,1,0
CGN63,ItemBean,34,USD,15,,,,,,,1,0
CGN65,ItemBean,FP_Products,USD,30,,,,,,,1,0
CGN67,ItemBean,FP_Products,USD,15,,,,,,,1,0
CGN68,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGN73,ItemBean,ShopMattel_Products,USD,16,,,,,,,1,0
CGN83,ItemBean,FP_Products,USD,60,,,,,,,1,0
CGN86,ItemBean,35,USD,20,,,,,,,1,0
CGN89,ItemBean,FP_Products,USD,15,,,,,,,1,0
CGN90,ItemBean,FP_Products,USD,13,,,,,,,1,0
CGN93,ItemBean,FP_Products,USD,13,,,,,,,1,0
CGP53,ItemBean,04,USD,26,,,,,,,1,0
CGP55,ProductBean,04,USD,25,,,,,,,1,0
CGP55.CRE.3,ItemBean,04,USD,32,,,,,,,1,0
CGP55.CRE.4,ItemBean,04,USD,25,,,,,,,1,0
CGP55.CRE.5,ItemBean,04,USD,32,,,,,,,1,0
CGP55.CRE.6,ItemBean,04,USD,32,,,,,,,1,0
CGP55.CRE.6X,ItemBean,04,USD,32,,,,,,,1,0
CGP55.CRE.7,ItemBean,04,USD,25,,,,,,,1,0
CGP58,ItemBean,04,USD,28,,,,,,,1,0
CGP59,ItemBean,04,USD,26,,,,,,,1,0
CGP61,ProductBean,04,USD,32,,,,,,,1,0
CGP61.WHI.3,ItemBean,04,USD,32,,,,,,,1,0
CGP61.WHI.4,ItemBean,04,USD,32,,,,,,,1,0
CGP61.WHI.5,ItemBean,04,USD,32,,,,,,,1,0
CGP61.WHI.6,ItemBean,04,USD,32,,,,,,,1,0
CGP61.WHI.6X,ItemBean,04,USD,32,,,,,,,1,0
CGP61.WHI.7,ItemBean,04,USD,32,,,,,,,1,0
CGP62,ItemBean,04,USD,20,,,,,,,1,0
CGP68,ItemBean,04,USD,14,,,,,,,1,0
CGP69,ItemBean,04,USD,10,,,,,,,1,0
CGP70,ItemBean,04,USD,22,,,,,,,1,0
CGP71,ProductBean,04,USD,20,,,,,,,1,0
CGP71.PIN.3,ItemBean,04,USD,20,,,,,,,1,0
CGP71.PIN.4,ItemBean,04,USD,20,,,,,,,1,0
CGP71.PIN.5,ItemBean,04,USD,20,,,,,,,1,0
CGP71.PIN.6,ItemBean,04,USD,20,,,,,,,1,0
CGP71.PIN.6X,ItemBean,04,USD,20,,,,,,,1,0
CGP71.PIN.7,ItemBean,04,USD,16,,,,,,,1,0
CGP73,ProductBean,04,USD,20,,,,,,,1,0
CGP73.PIN.3,ItemBean,04,USD,20,,,,,,,1,0
CGP73.PIN.4,ItemBean,04,USD,20,,,,,,,1,0
CGP73.PIN.5,ItemBean,04,USD,20,,,,,,,1,0
CGP73.PIN.6,ItemBean,04,USD,20,,,,,,,1,0
CGP73.PIN.6X,ItemBean,04,USD,20,,,,,,,1,0
CGP73.PIN.7,ItemBean,04,USD,20,,,,,,,1,0
CGP74,ItemBean,04,USD,34,,,,,,,1,0
CGP75,ItemBean,04,USD,34,,,,,,,1,0
CGP91,ItemBean,FP_Products,USD,10,,,,,,,1,0
CGR31,ItemBean,46,USD,23,,,,,,,1,0
CGR32,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGR76,ItemBean,46,USD,25,,,,,,,1,0
CGR92,ItemBean,FP_Products,USD,5,,,,,,,1,0
CGR93,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGR95,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGR96,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGT02,ItemBean,62,USD,6,,,,,,,1,0
CGT03,ItemBean,62,USD,6,,,,,,,1,0
CGT11,ItemBean,62,USD,9,,,,,,,1,0
CGT12,ItemBean,62,USD,9,,,,,,,1,0
CGT25,ItemBean,71,USD,,,,,,,,1,0
CGT26,ItemBean,71,USD,,,,,,,,1,0
CGT28,ItemBean,71,USD,,,,,,,,1,0
CGT29,ItemBean,71,USD,,,,,,,,1,0
CGT31,ItemBean,71,USD,,,,,,,,1,0
CGT65,ItemBean,52,USD,40,,,,,,,1,0
CGT74,ItemBean,52,USD,,,,,,,,1,0
CGT76,ItemBean,71,USD,,,,,,,,1,0
CGT78,ItemBean,38,USD,50,,,,,,,1,0
CGT79,ItemBean,52,USD,35,,,,,,,1,0
CGT90,ItemBean,46,USD,3.5,,,,,,,1,0
CGV11,ItemBean,46,USD,20,,,,,,,1,0
CGV19,ItemBean,ShopMattel_Products,USD,1,,,,,,,1,0
CGV27,ItemBean,46,USD,20,,,,,,,1,0
CGV42,ItemBean,34,USD,40,,,,,,,1,0
CGV56,ItemBean,FP_Products,USD,8,,,,,,,1,0
CGV68,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGV70,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGV71,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGV75,ItemBean,46,USD,4.5,,,,,,,1,0
CGV92-ZF1A,ItemBean,00,USD,0,,,,,,,1,0
CGV92-ZF1B,ItemBean,00,USD,0,,,,,,,1,0
CGV92-ZF2A,ItemBean,unassigned,USD,0,,,,,,,1,0
CGV92-ZF2B,ItemBean,00,USD,0,,,,,,,1,0
CGV92.AGCAR,ItemBean,00,USD,0,,,,,,,1,0
CGV94,ItemBean,00,USD,,,,,,,,1,0
CGV94-ZF1A,ItemBean,00,USD,0,,,,,,,1,0
CGV94-ZF2A,ItemBean,00,USD,0,,,,,,,1,0
CGV94.AGCAR,PackageBean,00,USD,0,,,,,,,1,0
CGV96.AGCAR,ItemBean,00,USD,0,,,,,,,1,0
CGV98-ZF1A,ItemBean,00,USD,0,,,,,,,1,0
CGV98-ZF1B,ItemBean,00,USD,0,,,,,,,1,0
CGW01,ItemBean,46,USD,18,,,,,,,1,0
CGW27,ItemBean,FP_Products,USD,0,,,,,,,1,0
CGW36,ItemBean,ShopMattel_Products,USD,350,,,,,,,1,0
CGW37,ItemBean,ShopMattel_Products,USD,18,,,,,,,1,0
CGW38,ItemBean,ShopMattel_Products,USD,6,,,,,,,1,0
CGW40,ItemBean,ShopMattel_Products,USD,4,,,,,,,1,0
CGW41,ItemBean,ShopMattel_Products,USD,50,,,,,,,1,0
CGW44,ItemBean,ShopMattel_Products,USD,50,,,,,,,1,0
CGW75,ItemBean,FP_Products,USD,13,,,,,,,1,0
CGX01,ItemBean,46,USD,30,,,,,,,1,0
CGX38,ItemBean,38,USD,40,,,,,,,1,0
CGX40,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGX41,ItemBean,FP_Products,USD,4,,,,,,,1,0
CGX59,ItemBean,46,USD,10,,,,,,,1,0
CGX60,ItemBean,46,USD,10,,,,,,,1,0
CGX62,ItemBean,46,USD,10,,,,,,,1,0
CGY50,ItemBean,49,USD,20,,,,,,,1,0
