CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
Y9186,HWVehicles,0
Y9186,HWMatchbox,0
Y9186,HWGirls,0
Y9186,HWCategory,0
Y9186,HWBrand,0
Y9186,HWAges,0
Y9186,HW3plus,0
Y0996,HWDolls,0
Y0996,HWDisneyCars,0
Y0996,HWCategory,0
Y0996,HWBrand,0
Y0996,HWBoys,0
Y0996,HWAges,0
Y0996,HW6to7,0
BBC81,HWGirls,0
BBC81,HWCategory,0
BBC81,HWBrand,0
BBC81,HWBarbie,0
BBC81,HWAges,0
BBC81,HWActionFigues,0
BBC81,HW6to7,0
BCC47,HWMatchbox,0
BCC47,HWGirls,0
BCC47,HWCategory,0
BCC47,HWBrand,0
BCC47,HWAges,0
BCC47,HWActionFigues,0
BCC47,HW6to7,0
Y7695,HWWWE,0
Y7695,HWGirls,0
Y7695,HWCategory,0
Y7695,HWBrand,0
Y7695,HWAges,0
Y7695,HWActionFigues,0
Y7695,HW3plus,0
Y7696,HWGirls,0
Y7696,HWDolls,0
Y7696,HWDisneyCars,0
Y7696,HWCategory,0
Y7696,HWBrand,0
Y7696,HWAges,0
Y7696,HW8plus,0
Y7697,HWVehicles,0
Y7697,HWHotWheels,0
Y7697,HWGirls,0
Y7697,HWGifts,0
Y7697,HWCategory,0
Y7697,HWBrand,0
Y7697,HWAges,0
Y7697,HW6to7,0
Y7719,HWGirls,0
Y7719,HWEverAfterHigh,0
Y7719,HWCategory,0
Y7719,HWBrand,0
Y7719,HWAges,0
Y7719,HWActionFigues,0
Y7719,HW4to5,0
Y7720,HWMatchbox,0
Y7720,HWCategory,0
Y7720,HWBrand,0
Y7720,HWBoys,0
Y7720,HWAges,0
Y7720,HWActionFigues,0
Y7720,HW3plus,0
Y7725,HWMatchbox,0
Y7725,HWGirls,0
Y7725,HWGifts,0
Y7725,HWDolls,0
Y7725,HWCategory,0
Y7725,HWBrand,0
Y7725,HWAges,0
Y7725,HW6to7,0
Y7726,HWDisneyCars,0
Y7726,HWCategory,0
Y7726,HWBrand,0
Y7726,HWBoys,0
Y7726,HWAges,0
Y7726,HWActionFigues,0
Y7726,HW4to5,0
Y7727,HWHotWheels,0
Y7727,HWCategory,0
Y7727,HWBrand,0
Y7727,HWBoys,0
Y7727,HWAges,0
Y7727,HWActionFigues,0
Y7727,HW6to7,0
Y7728,HWMatchbox,0
Y7728,HWGirls,0
Y7728,HWDolls,0
Y7728,HWCategory,0
Y7728,HWBrand,0
Y7728,HWAges,0
Y7728,HW3plus,0
Y7729,HWDolls,0
Y7729,HWCategory,0
Y7729,HWBrand,0
Y7729,HWBoys,0
Y7729,HWBarbie,0
Y7729,HWAges,0
Y7729,HW3plus,0
X9505,HWGirls,0
X9505,HWEverAfterHigh,0
X9505,HWCategory,0
X9505,HWBrand,0
X9505,HWAges,0
X9505,HWActionFigues,0
X9505,HW4to5,0
X9579,HWVehicles,0
X9579,HWEverAfterHigh,0
X9579,HWCategory,0
X9579,HWBrand,0
X9579,HWBoys,0
X9579,HWAges,0
X9579,HW8plus,0
